entry_time,entry_price,exit_time,exit_price,side,gross_pnl,spread_cost,commission,slippage,net_pnl
2020-08-13T00:00:00Z,42.59754,2020-08-23T00:00:00Z,42.36258,1,-3.2327522696767015,0.8081880674191926,1.1443959198417117,2.2887886069311536,-9.179394694348224
2020-08-26T00:00:00Z,43.428369999999994,2020-09-02T00:00:00Z,42.00337,1,-11.579206325007064,1.052655120455193,1.4988359760066121,3.0319976319511075,-50.68817677506387
2020-10-22T00:00:00Z,39.825120000000005,2020-11-01T00:00:00Z,34.70966,-1,141.03011406356006,0.8105178969170109,1.0068628855462016,2.013866801206466,135.85856012120266
2020-11-23T00:00:00Z,42.51746,2020-12-02T00:00:00Z,44.090849999999996,1,41.33604417535005,0.7337759321068065,1.0591848899740874,2.1184111159923504,35.79102987850238
2020-12-04T00:00:00Z,45.75069,2020-12-14T00:00:00Z,46.59833999999999,1,26.041803559476165,0.8054166049322534,1.2396573701897802,2.47934078218312,19.633206626741657
2020-12-15T00:00:00Z,47.011950000000006,2020-12-24T00:00:00Z,47.97696,1,31.217484513702875,0.8591968214780636,1.3602361591277643,2.7205035357400424,24.20676615770668
2020-12-30T00:00:00Z,48.153090000000006,2021-01-10T00:00:00Z,52.51242,1,130.15247056931085,0.86961561627602,1.4590049919398311,2.9181401363502317,122.56383982167903
2021-01-11T00:00:00Z,52.34728,2021-01-20T00:00:00Z,53.11182,1,23.172255144167373,0.7724085048055803,1.3576250958190363,2.7152733638932167,16.270001741234797
2021-01-22T00:00:00Z,53.07801,2021-01-22T00:00:00Z,51.39801,1,0.0,0.9196142185783978,1.601293891541351,3.249916648456058,-52.234813182674
2021-02-02T00:00:00Z,53.648579999999995,2021-02-11T00:00:00Z,58.24668,1,157.50820330615485,0.9968873626971823,1.8591161773285916,3.71838986286049,147.9599780340883
2021-02-12T00:00:00Z,58.02295,2021-02-22T00:00:00Z,59.545379999999994,1,50.094185995829164,0.8998955568113052,1.7633202964787547,3.5266906871435055,41.20757045099775
2021-02-23T00:00:00Z,61.6766,2021-03-02T00:00:00Z,59.55945714285714,1,-33.26684218780056,0.7392631597289007,1.4937558446083687,3.0026405337655517,-52.852664433699566
2021-03-08T00:00:00Z,67.22214,2021-03-09T00:00:00Z,63.981068571428565,1,-36.35178686312018,0.4804200907020296,1.0505442893713837,2.1140085391191645,-52.36306267978812
2021-03-15T00:00:00Z,66.01093,2021-03-18T00:00:00Z,62.851287142857146,1,-23.533789426133115,0.4902872797111025,1.0529917650085472,2.131442233997399,-52.099845925864265
2021-04-11T00:00:00Z,59.295629999999996,2021-04-14T00:00:00Z,62.195987142857135,-1,-20.152580591204153,0.5303310681895826,1.0738463182575206,2.1192029484855723,-51.87280423015226
2021-05-03T00:00:00Z,63.80873,2021-05-12T00:00:00Z,65.42949,1,45.80051456839227,0.7719187848605403,1.6626901623323198,3.3254261251792085,37.4993623722324
2021-05-13T00:00:00Z,65.79070999999999,2021-05-13T00:00:00Z,63.49463857142856,1,0.0,0.6702181745033025,1.4441565051594332,2.9360024164408,-51.95372506953044
2021-05-16T00:00:00Z,65.49041,2021-05-19T00:00:00Z,63.01326714285714,1,-4.9442691048408065,0.618033638105114,1.3236599182414162,2.6900944154588595,-51.63009943491822
2021-05-25T00:00:00Z,66.07099,2021-06-03T00:00:00Z,68.64627,1,49.23631429229192,0.539083733127282,1.210398057291311,2.4208453508969145,43.19624595695863
2021-06-04T00:00:00Z,68.82374,2021-06-14T00:00:00Z,70.85406,1,47.71460208268702,0.6506536647639131,1.5146978742693484,3.0294434631407796,40.197324802326264
2021-06-15T00:00:00Z,71.12604,2021-06-24T00:00:00Z,73.07184,1,62.31985940996929,0.8818848029712675,2.1194319832112414,4.238926286281893,51.83540888783814
2021-06-25T00:00:00Z,73.33825,2021-07-05T00:00:00Z,75.03987,1,44.2842552844224,0.7066636481556783,1.7475570597613501,3.4951584037779853,35.66873473765087
2021-07-06T00:00:00Z,76.32123,2021-07-06T00:00:00Z,74.28551571428571,1,0.0,0.7605568895040014,1.9090833009796206,3.8651501124593355,-52.499386503936975
2021-07-07T00:00:00Z,73.64856,2021-07-07T00:00:00Z,71.22391714285715,1,0.0,0.6352475683393942,1.5338314804050746,3.1152540751363893,-52.044493208048635
2021-07-14T00:00:00Z,75.10001000000001,2021-07-14T00:00:00Z,72.2157242857143,1,0.0,0.5312639197843876,1.304392240709065,2.656673774868461,-51.665718330844044
2021-07-29T00:00:00Z,72.49741,2021-08-03T00:00:00Z,69.45348142857142,1,-17.36175058761169,0.5008197284888026,1.1848634484000107,2.4002620187373354,-51.34436586382366
2021-08-04T00:00:00Z,70.29462,2021-08-13T00:00:00Z,68.90382,-1,26.226868689915978,0.5043628594214604,1.170108720423443,2.3402436677155762,20.482738813385463
2021-08-17T00:00:00Z,67.24767,2021-08-26T00:00:00Z,68.05297,-1,-11.20081048253758,0.5250379913689486,1.1839662709422203,2.3679213410739584,-17.074888307274502
2021-09-16T00:00:00Z,72.65756999999999,2021-09-20T00:00:00Z,70.26614142857142,1,-22.836467020295313,0.6343463061193152,1.5110521400262873,3.0461309619849515,-51.258917246180914
2021-09-24T00:00:00Z,73.36828,2021-10-04T00:00:00Z,75.74916,1,53.51645772313619,0.6271459889430017,1.5586400729574788,3.1173336623726806,45.81791130983411
2021-10-05T00:00:00Z,77.64255,2021-10-07T00:00:00Z,75.04647857142857,1,-7.591202463209033,0.5839386510160786,1.4860170894825915,3.011371623289917,-51.21152817910998
2021-10-08T00:00:00Z,78.8938,2021-10-18T00:00:00Z,82.28262,1,58.8143143458995,0.4928573827868675,1.3239498088026154,2.647958431919577,52.298087605112634
2021-10-19T00:00:00Z,81.71662,2021-10-28T00:00:00Z,82.11278999999999,1,10.818493565963854,0.5500928931846127,1.5020232355938021,3.0040572896811706,3.5047115410757055
2021-11-03T00:00:00Z,83.03793999999999,2021-11-03T00:00:00Z,79.96829714285712,1,0.0,0.49397036054228616,1.342004162201642,2.7313267802251477,-51.15171055806811
2021-11-10T00:00:00Z,84.70961,2021-11-10T00:00:00Z,81.26711,1,0.0,0.43820756015323725,1.2122042252239504,2.471782777637694,-50.82769857620471
2021-12-20T00:00:00Z,69.29063000000001,2021-12-22T00:00:00Z,72.66991571428572,-1,-27.77584840159707,0.3693596861914513,1.048690052331915,2.0775743628896755,-50.51376235895212
2022-01-09T00:00:00Z,78.96387,2022-01-18T00:00:00Z,83.57133,1,81.31877251647613,0.5082423282279761,1.3767878077833293,2.7536569343391752,74.52158394648173
2022-01-19T00:00:00Z,86.2011,2022-01-21T00:00:00Z,83.23324285714286,1,-34.4652032700852,0.5068412245600784,1.431271830270774,2.8748034257047648,-50.7941716512844
2022-01-23T00:00:00Z,85.03994,2022-01-24T00:00:00Z,81.90708285714285,1,14.171107750663948,0.47767778934822264,1.3291147469444535,2.7191012028998665,-50.48554573401298
2022-01-26T00:00:00Z,85.43033,2022-02-04T00:00:00Z,90.03486,1,71.77602366128318,0.4476675072429302,1.3091677369201187,2.618407249863899,65.35517442361268
2022-02-06T00:00:00Z,91.91681,2022-02-15T00:00:00Z,94.69019999999999,1,38.82917545477116,0.38959038917830663,1.211671627488336,2.4233820841521267,32.94568918028031
2022-02-16T00:00:00Z,92.56746,2022-02-25T00:00:00Z,94.62027,1,27.043468310281728,0.35740266489358946,1.1150232256230286,2.2300734947143677,21.64124120609604
2022-05-30T00:00:00Z,115.71058,2022-06-08T00:00:00Z,119.34552000000001,1,36.406173384570714,0.2800474875736204,1.097114504064228,2.1942654143018405,31.14999767439977
2022-06-09T00:00:00Z,122.24711,2022-06-14T00:00:00Z,117.0528242857143,1,-15.613016121101538,0.29092576623170574,1.1603086123544712,2.3527166715158043,-50.889039877124326
2022-10-30T00:00:00Z,88.58348000000001,2022-11-08T00:00:00Z,91.79310000000001,1,39.68346504106994,0.34810057053570104,1.0464865068213087,2.0930126971076586,34.58277603131549
2022-11-09T00:00:00Z,89.14404,2022-11-10T00:00:00Z,84.84011142857143,1,-37.9710842357928,0.35050231602270276,1.0163641337826488,2.0426106636749712,-50.730024662969484
2023-01-10T00:00:00Z,74.60031,2023-01-12T00:00:00Z,78.25923857142857,-1,-40.93665309100761,0.409366530910076,1.0429263852527662,2.0793090660025793,-50.5121049958176
2023-01-16T00:00:00Z,79.87478,2023-01-25T00:00:00Z,80.06483999999999,1,5.368830670272976,0.4238550529162926,1.1298536016418623,2.259712572114395,-0.1393421962518564
2023-02-12T00:00:00Z,79.8948,2023-02-17T00:00:00Z,76.07515714285715,1,-26.059594427153655,0.3908939164073048,1.0161284564908488,2.053496040859708,-50.21515810625676
2023-02-19T00:00:00Z,76.64826,2023-02-28T00:00:00Z,75.82073,-1,14.755497726206297,0.4382821106793989,1.1137405125059359,2.227495780509598,9.317151346150583
2023-03-08T00:00:00Z,77.14775999999999,2023-03-17T00:00:00Z,68.39331,-1,143.6352035556777,0.4825370780145951,1.1704827108152942,2.3411090568341444,138.05808367922958
2023-04-14T00:00:00Z,82.34725,2023-04-19T00:00:00Z,79.33975000000001,1,-21.552305600795314,0.5012164093208188,1.3506696262309208,2.7267843388416946,-50.859605653672155
2023-05-31T00:00:00Z,69.44547,2023-06-04T00:00:00Z,72.43582714285714,-1,-66.39959365171063,0.5004994496360092,1.1835251855607183,2.386381375864492,-69.65275794137564
2023-06-12T00:00:00Z,69.88503,2023-06-21T00:00:00Z,71.01593000000001,-1,-13.888073326858471,0.4340022914643236,1.0191889918253834,2.0383640955774402,-18.931956453311056
2023-06-23T00:00:00Z,69.23567999999999,2023-07-03T00:00:00Z,70.49540999999999,-1,-15.897013830930934,0.43753249075956563,1.0189481974041503,2.03788049779447,-20.94585933571631
2023-07-14T00:00:00Z,77.31222,2023-07-16T00:00:00Z,74.77507714285714,1,-44.42271290943074,0.5845093803872463,1.4816075302957072,2.964631577324113,-50.11193897896995
2023-07-17T00:00:00Z,74.8898,2023-07-26T00:00:00Z,79.19571,1,92.54131115760077,0.6183161101844137,1.5878925529830261,3.1758776472772103,84.67135397679777
2023-07-27T00:00:00Z,79.08399,2023-08-06T00:00:00Z,82.97192999999999,1,79.6918492564232,0.5859694798266414,1.5826637190871302,3.1654071300235165,71.89375150660439
2023-08-07T00:00:00Z,83.03793999999999,2023-08-08T00:00:00Z,80.49543999999999,1,-10.806195278754407,0.5894288333866071,1.6065214898861448,3.248342300793592,-50.69504538561088
2023-08-09T00:00:00Z,82.84775,2023-08-16T00:00:00Z,79.98810714285715,1,-29.369652584999123,0.5213547796153697,1.4149208735699021,2.8467708816264574,-50.34175542835852
2023-08-30T00:00:00Z,81.45636,2023-09-08T00:00:00Z,86.61828,1,103.35789262372424,0.5784956676700984,1.6205075180868571,3.241118394066338,95.36760317164756
2023-09-10T00:00:00Z,87.27217,2023-09-19T00:00:00Z,90.94395,1,78.86370225732031,0.6097708937421681,1.8111833795276913,3.6224456227576396,70.01578206997854
