entry_time,entry_price,exit_time,exit_price,side,gross_pnl,spread_cost,commission,slippage,net_pnl
2026-07-31T02:15:00Z,81.96294,2026-07-31T03:30:00Z,82.28719,-1,-11.287621779631474,2.6048357952996617,7.130743633443714,14.261475979265649,-17.443835192068974
2026-07-31T05:45:00Z,81.34356,2026-07-31T06:00:00Z,81.81070285714286,-1,-24.590629576561376,3.207473423029689,8.721882699471427,17.43903300101242,-54.26839176586241
2026-08-03T05:00:00Z,79.4055,2026-08-03T06:15:00Z,79.43434,-1,17.32391082924541,3.248233280483584,8.599147575911461,17.19831247573375,9.769836885307015
2026-08-03T06:30:00Z,79.12577999999999,2026-08-03T07:00:00Z,79.51792285714285,-1,18.816595605789832,3.7633191211578234,9.950448006892762,19.856526122935726,-54.13025320263253
2026-08-04T05:15:00Z,81.36627,2026-08-04T05:45:00Z,81.06091285714287,1,0.0,3.6379050615694064,9.848244510874327,19.710169623583045,-41.98054493832983
2026-08-04T22:00:00Z,75.17972999999999,2026-08-04T23:15:00Z,75.33023999999999,-1,3.4751381779920236,3.475138177991892,8.71738238192357,17.434768238985324,-4.354332498902039
2026-08-05T02:45:00Z,74.18073,2026-08-05T03:30:00Z,74.72823,-1,-36.77254130756855,2.690673754212262,6.677757173984059,13.359195189663883,-52.406811527504395
2026-08-06T13:15:00Z,76.71162000000001,2026-08-06T13:30:00Z,76.15554857142858,1,-38.557007078326855,2.628886846249572,6.697841478014077,13.389797003564487,-52.113728535049944
2026-08-07T10:45:00Z,76.76814,2026-08-07T12:00:00Z,76.82173,-1,13.296872821549801,3.0685091126654456,7.854865261801686,15.709743820476195,6.297180129419289
2026-08-10T17:45:00Z,81.8968,2026-08-10T19:00:00Z,81.77313000000001,1,6.722403492624752,2.8810300682674463,7.858966493353804,15.7179397091111,-0.08916090179247149
2026-08-10T20:45:00Z,82.43734,2026-08-10T23:00:00Z,82.01289,1,-27.05817326692783,3.5293269478600906,9.673310472013167,19.346593885853068,-35.45191186230726
2026-08-11T06:45:00Z,83.68859,2026-08-11T07:00:00Z,83.29751857142858,1,-17.310561335378004,3.462112267075469,9.635410915272319,19.27588706565386,-49.982629467346584
2026-08-11T08:15:00Z,84.2992,2026-08-11T09:30:00Z,84.1008,1,0.0,2.654348257139366,7.449870775037821,14.899741550075642,-6.384997541520345
2026-08-12T03:00:00Z,84.13904000000001,2026-08-12T04:15:00Z,83.94096,1,0.0,3.4204278522628457,9.581758556805653,19.163517113611306,-8.218661010533644
2026-08-13T00:45:00Z,82.15275,2026-08-13T02:00:00Z,82.33724,-1,1.1661247302151556,3.498374190643677,9.590792260587275,19.18158568729928,-7.121099415455879
2026-08-13T13:15:00Z,80.79411,2026-08-13T14:30:00Z,80.8958,-1,8.63226514276758,2.877421714255751,7.754167633500968,15.508343899267079,1.8773166198503701
2026-08-14T07:15:00Z,83.04795,2026-08-14T08:15:00Z,82.66009285714286,1,-14.974439424738348,3.455639867247054,9.543788653677105,19.094714026451474,-49.481858135427835
