entry_time,entry_price,exit_time,exit_price,side,gross_pnl,spread_cost,commission,slippage,net_pnl
2020-09-22T00:00:00Z,1914.9729399999999,2020-10-01T00:00:00Z,1889.67762,-1,41.836434320980175,0.4831653420221887,2.703346013378399,5.4067338631911195,34.60384874285646
2020-10-26T00:00:00Z,1896.39154,2020-11-04T00:00:00Z,1916.4844,-1,-26.180002690240162,0.5584191289009802,3.1311512662092733,6.262276352415857,-34.574523979204386
2020-11-26T00:00:00Z,1806.26176,2020-12-03T00:00:00Z,1839.368902857143,-1,-33.75939302878751,0.5133360299547319,2.752108192871064,5.4939637624719895,-51.37410718393331
2020-12-15T00:00:00Z,1825.32268,2020-12-16T00:00:00Z,1858.9355371428571,-1,-37.025664319712924,0.5029455001479188,2.724972193669109,5.443157260380271,-51.096784937795164
2020-12-31T00:00:00Z,1897.1250599999998,2021-01-08T00:00:00Z,1864.1743457142854,1,32.15181785612355,0.5103463151765626,2.822890135267765,5.721192335729633,-50.85871433012075
2021-01-29T00:00:00Z,1841.79619,2021-02-08T00:00:00Z,1819.97799,-1,36.2085127569681,0.4767968372335083,2.5675328642460635,5.135101937004884,29.32049670410235
2021-02-09T00:00:00Z,1828.43956,2021-02-18T00:00:00Z,1780.03809,-1,74.65000493685078,0.4848328878420095,2.5728068231806587,5.145688296366254,67.75033521199018
2021-02-19T00:00:00Z,1769.58847,2021-02-22T00:00:00Z,1803.1745414285713,-1,-17.421497874394205,0.5028276126735182,2.6418880818895265,5.257269737165674,-51.003962030767326
2021-03-30T00:00:00Z,1709.9981200000002,2021-04-02T00:00:00Z,1735.7370485714289,-1,-29.101483865164752,0.9406152436629858,3.307256148146872,6.60142974232146,-51.0750182311776
2021-04-20T00:00:00Z,1773.99205,2021-04-29T00:00:00Z,1781.80624,1,21.810495598890398,0.6332680190967304,3.3114313814938843,6.6228845734833675,12.894988729811388
2021-05-04T00:00:00Z,1794.44248,2021-05-13T00:00:00Z,1815.48253,1,48.136735489361676,0.6549215712838321,3.476790823185299,6.953629783106088,38.77965667734547
2021-05-16T00:00:00Z,1844.46245,2021-05-25T00:00:00Z,1875.3326200000001,1,51.96822995530323,0.505845925702922,2.767122324425464,5.534296617080883,44.533044228453676
2021-05-26T00:00:00Z,1900.23817,2021-06-03T00:00:00Z,1870.3838842857144,1,15.750968260678095,0.5649081443703103,3.132433982071045,6.323349158845337,-51.15654908536518
2021-06-11T00:00:00Z,1900.33827,2021-06-14T00:00:00Z,1870.6114842857144,1,-40.979247727923244,0.5643152785538222,3.129418472062074,6.260331127685984,-50.89143141552117
2021-07-25T00:00:00Z,1800.19783,2021-07-29T00:00:00Z,1826.2367585714287,-1,-13.287445247440097,0.6408129622878954,3.417450428302562,6.806545658461419,-50.79770895944031
2021-08-04T00:00:00Z,1813.04106,2021-08-06T00:00:00Z,1790.1274885714286,1,-16.21206873106304,0.724323701519252,3.838029971027952,7.700221359936327,-50.72105516625106
2021-09-06T00:00:00Z,1829.53754,2021-09-07T00:00:00Z,1806.7118257142859,1,-8.593201786903936,0.7231902493929121,3.8672060083025483,7.765872141598522,-50.4724476316668
2021-09-24T00:00:00Z,1744.17391,2021-10-04T00:00:00Z,1764.96303,-1,-25.51992399376919,0.5122062666990258,2.6432381343721225,5.2864507488202515,-32.64802972172664
2021-10-08T00:00:00Z,1753.09498,2021-10-13T00:00:00Z,1783.7024800000002,-1,-8.348029966557716,0.5345254592522887,2.7801592449835706,5.526600215242744,-49.52119172855937
2021-10-29T00:00:00Z,1801.4695,2021-10-29T00:00:00Z,1772.6544999999999,1,0.0,0.5647738776115798,2.9684880449185442,5.978297604482576,-49.33686400350886
2021-11-05T00:00:00Z,1793.24128,2021-11-15T00:00:00Z,1863.42454,1,126.89758280532727,0.5816281767836511,3.1276762852848448,6.255479468152495,118.46662189895852
2021-11-16T00:00:00Z,1864.22219,2021-11-22T00:00:00Z,1836.241832857143,1,-29.815806595392672,0.5856368713133183,3.186953195225813,6.38528493099842,-49.776512577519306
2021-12-10T00:00:00Z,1774.26379,2021-12-17T00:00:00Z,1801.82629,-1,-39.08102611859668,0.5913461896004831,3.109863591876598,6.217639940414327,-49.50509090094134
2022-01-07T00:00:00Z,1789.3387,2022-01-11T00:00:00Z,1814.124057142857,-1,-18.892058436777404,0.6541038562631731,3.466233654923336,6.911222868579259,-49.427971931650696
2022-01-12T00:00:00Z,1822.5906,2022-01-21T00:00:00Z,1836.80119,1,34.27761933423421,0.6399994823525321,3.444130663713391,6.888295605046117,25.020571583916926
2022-01-23T00:00:00Z,1835.16316,2022-01-27T00:00:00Z,1812.5463742857144,1,-23.859321407277758,0.7147285707906909,3.8340032677935367,7.683269071714268,-49.44883020365667
2022-02-08T00:00:00Z,1823.91192,2022-02-17T00:00:00Z,1867.8301299999998,1,91.45784529173886,0.6485019269904344,3.52073799025973,7.041567438364753,81.9864649872722
